iter,TSGMMcueMC
1.0,10.479717592102379
2.0,18.23075931037902
3.0,9.346652031587139
4.0,8.92617116920275
5.0,8.516970018538023
6.0,9.149495019127704
7.0,8.32541299642767
8.0,12.48223937137524
9.0,10.55245222122359
10.0,7.93965572999844
11.0,17.48221872206209
12.0,14.400994581402829
13.0,8.769595900515002
14.0,17.65323634535671
15.0,10.81282476048777
16.0,9.765462648517495
17.0,15.614940942990419
18.0,13.167463477196376
19.0,4.048362727999555
20.0,11.786185221482004
21.0,12.288966683883622
22.0,14.79929217191806
23.0,10.527489396878078
24.0,13.927305277925045
25.0,10.008705048524867
26.0,8.920299248307032
27.0,12.107341563362628
28.0,11.46217532703415
29.0,9.331408617279399
30.0,13.572441312187406
31.0,9.76443067091447
32.0,10.270846128588808
33.0,11.987094958591234
34.0,7.4337399604930505
35.0,9.963251285714307
36.0,11.45536088262208
37.0,4.931079144348382
38.0,10.160157228689506
39.0,10.8279318410401
40.0,14.421646198914484
41.0,12.318027328732018
42.0,10.346780730112672
43.0,8.855986940796607
44.0,10.15954809091672
45.0,14.02600073435617
46.0,12.981641431606798
47.0,13.347754299384503
48.0,7.898741306658834
49.0,10.876350550216348
50.0,7.789348027269919
51.0,8.574371834986078
52.0,11.82081412153522
53.0,16.256830843732537
54.0,13.196626098458712
55.0,8.523512371799766
56.0,6.020627788415353
57.0,16.41060787193667
58.0,6.753506197801678
59.0,8.953561371096287
60.0,15.647523663231874
61.0,11.561607961032353
62.0,11.998517520120826
63.0,17.477592373676774
64.0,13.53225142011244
65.0,14.8581992027077
66.0,11.014783736007125
67.0,11.705940175376703
68.0,13.234885446334125
69.0,9.429387533115166
70.0,9.063576399983136
71.0,15.268540048482956
72.0,14.114332234435778
73.0,15.217583446610659
74.0,10.507259739803377
75.0,10.861510512842111
76.0,14.895463846472246
77.0,11.912225241714754
78.0,10.194256270270975
79.0,9.089599203463136
80.0,13.16243530998376
81.0,8.128711784588402
82.0,15.756590356119444
83.0,20.92205663338133
84.0,18.93044780001622
85.0,8.952418380337406
86.0,8.285916631142113
87.0,14.323225877557185
88.0,11.390984221199007
89.0,10.19356496319525
90.0,11.686259538824388
91.0,7.219597982630697
92.0,12.863820945251785
93.0,11.434284879784855
94.0,15.458738675168311
95.0,10.21174453801749
96.0,8.671608676220304
97.0,16.151830795073934
98.0,19.95626983177572
99.0,13.406114815918341
100.0,10.554883368127602
101.0,12.66026719701306
102.0,8.182839899072308
103.0,8.742296741228484
104.0,11.531582627359196
105.0,13.433471880190408
106.0,19.64066242058276
107.0,10.832103383086867
108.0,8.0274328678521
109.0,9.233572934358875
110.0,17.143612831722514
111.0,10.934034619116844
112.0,8.050387509426539
113.0,13.982918227490329
114.0,9.966882367847282
115.0,15.208194645354045
116.0,10.244285714196616
117.0,19.1725394145001
118.0,13.5155866645306
119.0,9.22889016614302
120.0,13.87560651779038
121.0,11.6667786415643
122.0,15.061391856807372
123.0,12.57392644078804
124.0,5.5162498283306265
125.0,13.02443922697602
126.0,14.332831092918097
127.0,18.691445934847483
128.0,9.060165990431397
129.0,10.93686663098864
130.0,9.386549083309479
131.0,18.28309923792092
132.0,15.402184933671624
133.0,14.861478041567922
134.0,9.274548067278824
135.0,11.396815615709896
136.0,9.191812036963357
137.0,11.49067310839844
138.0,10.68702151532639
139.0,12.867169874194493
140.0,10.263879147583431
141.0,13.557191558400044
142.0,13.404479379906364
143.0,13.469683093031714
144.0,9.300805420360472
145.0,13.29246491446111
146.0,13.429701611877237
147.0,11.201350706048371
148.0,4.189629156049335
149.0,11.09318447578359
150.0,12.981817348263847
151.0,10.860188908565664
152.0,16.77484505053211
153.0,8.997974224684096
154.0,13.388395510387156
155.0,14.653836214723269
156.0,14.186377509188693
157.0,11.427800624686789
158.0,12.477935989321407
159.0,14.648312539852181
160.0,9.417123144044476
161.0,9.47629555177719
162.0,8.938784914811913
163.0,11.038091141349183
164.0,13.440334260616828
165.0,13.19020794295127
166.0,13.99927294389789
167.0,14.411505717480448
168.0,9.679973130749712
169.0,8.189791741795867
170.0,7.767709483483784
171.0,15.523962253446303
172.0,14.303140453638797
173.0,10.013049187940789
174.0,9.216788919236231
175.0,7.156226974223444
176.0,9.471250932849617
177.0,11.904290233950686
178.0,11.31440227607008
179.0,8.98849592650451
180.0,14.656995961349498
181.0,12.842830864730832
182.0,13.43902938678092
183.0,10.893142817153612
184.0,12.976281806216562
185.0,10.485458946775461
186.0,10.043653880229362
187.0,7.551335355612739
188.0,4.417192486450695
189.0,9.211699413832088
190.0,8.119746665603712
191.0,5.201801962656861
192.0,7.603087912398022
193.0,7.976521089298805
194.0,12.190742808374813
195.0,13.331130017659113
196.0,11.859551049340947
197.0,7.804329938751992
198.0,11.473992773516281
199.0,9.862185154267936
200.0,15.4575718141066
201.0,12.337252130915166
202.0,9.154049257799562
203.0,19.56763340309986
204.0,12.774238799541703
205.0,16.15648826833928
206.0,8.766875219064424
207.0,11.638424327141076
208.0,9.66302422604971
209.0,12.118145858036305
210.0,12.904990540022196
211.0,12.634160315803445
212.0,14.020304628406315
213.0,15.752277842377485
214.0,13.974067911332927
215.0,13.611792712821071
216.0,11.16698317074536
217.0,14.639880764854217
218.0,11.938351065205444
219.0,9.37905329032083
220.0,8.184356732376003
221.0,10.405994626608926
222.0,9.655780118366554
223.0,13.104251803960361
224.0,11.536422835354358
225.0,11.183883585403773
226.0,11.480769227725391
227.0,15.679248533704703
228.0,9.623088273383111
229.0,10.278728177141828
230.0,10.597280688942902
231.0,9.403940494313964
232.0,15.689353163323478
233.0,7.744997320342427
234.0,14.633840616452643
235.0,13.506916918620876
236.0,10.52858763065114
237.0,6.284575842496527
238.0,10.181072767967976
239.0,13.852078416523677
240.0,13.032437648752131
241.0,9.024201110405752
242.0,7.818207253210602
243.0,11.19206589606433
244.0,13.852657130345388
245.0,6.671149455206466
246.0,17.80366019350779
247.0,11.701259518961544
248.0,16.61345944495244
249.0,12.736570102634003
250.0,11.307904998533182
251.0,7.1328453271126975
252.0,8.269076613142843
253.0,14.608227403588113
254.0,9.53298699321159
255.0,11.564801099776496
256.0,8.325772271311234
257.0,13.866500466054902
258.0,10.769251269084137
259.0,9.126165199524216
260.0,8.486248465431041
261.0,11.34911917055876
262.0,8.23110675783359
263.0,8.30387823123567
264.0,14.01491523887231
265.0,12.188186730844295
266.0,10.599042718354458
267.0,8.685359110122159
268.0,13.398082721428377
269.0,13.239780604404958
270.0,16.197330033838675
271.0,15.723422300759099
272.0,11.625437501730964
273.0,16.904286876784877
274.0,8.151534318857133
275.0,10.905800175215653
276.0,19.528255848649327
277.0,13.486593604717616
278.0,9.712643374605497
279.0,9.434867904632135
280.0,13.788452168327352
281.0,7.8773387771098715
282.0,8.90246906433595
283.0,9.544153077505307
284.0,8.50779955617643
285.0,11.998591732681902
286.0,18.00779664907818
287.0,16.54169955817294
288.0,9.21116273829362
289.0,5.307123016534744
290.0,11.09053015583895
291.0,8.928575363287765
292.0,12.15815837850194
293.0,10.601501495075183
294.0,15.574089039547745
295.0,8.483803548287806
296.0,13.564713454236506
297.0,8.737258547372978
298.0,12.644832007140414
299.0,7.033050453566038
300.0,8.034674530984129
301.0,19.055558753548635
302.0,7.339429684337423
303.0,14.966996607458995
304.0,10.521851966383354
305.0,8.744411745645417
306.0,13.613441446708203
307.0,20.830938533407796
308.0,14.14919783801437
309.0,9.768995634747366
310.0,7.139132968369082
311.0,10.610509261182733
312.0,8.42505279599235
313.0,10.43502286506508
314.0,10.720878999624496
315.0,8.824441351520756
316.0,11.10745434423645
317.0,11.140003221230582
318.0,10.359445105913355
319.0,9.733808957349158
320.0,5.75094308353695
321.0,10.711852781166986
322.0,12.145234976471965
323.0,8.664522083650464
324.0,9.018134924591404
325.0,16.634129507232092
326.0,11.813789300512768
327.0,10.064698774274017
328.0,16.589881755024
329.0,11.346340969076952
330.0,12.301093383569214
331.0,6.924880775097122
332.0,11.356376548646052
333.0,15.121347310887206
334.0,9.369889162092457
335.0,9.1469669783603
336.0,8.983464737545745
337.0,16.966802113033513
338.0,9.206410587191696
339.0,15.214846851495404
340.0,8.444729984067656
341.0,13.819801133084173
342.0,11.729376124793983
343.0,9.191855907331625
344.0,9.411024013842617
345.0,11.365281045111864
346.0,13.402130124129977
347.0,11.8148072254973
348.0,23.289547712780443
349.0,8.937268416574486
350.0,12.68955771842143
351.0,12.44028759228825
352.0,15.87217798066171
353.0,17.36700458757556
354.0,17.80983799021548
355.0,13.805666413984024
356.0,11.535511865296728
357.0,16.560041478168227
358.0,12.455065015446346
359.0,15.791952671648982
360.0,11.41235758269545
361.0,7.686478004890515
362.0,14.86505086467544
363.0,10.96323104534725
364.0,10.032088417199537
365.0,14.024405894806385
366.0,7.713906993098213
367.0,8.174428360848726
368.0,6.672600317937942
369.0,9.207621644049503
370.0,15.236187245636165
371.0,18.39539198151633
372.0,5.246877841953422
373.0,15.050386444576956
374.0,4.682740816975314
375.0,6.901592062015379
376.0,14.88435490727833
377.0,19.557258130091395
378.0,12.05535753575451
379.0,12.700600417237812
380.0,10.219346503100985
381.0,12.255573808894615
382.0,12.392231073588798
383.0,8.642043990573015
384.0,14.74463987124708
385.0,11.326436532509863
386.0,8.873087789968677
387.0,12.916110144136926
388.0,7.071160693584017
389.0,9.65300860501311
390.0,8.767952991198758
391.0,12.245826287081275
392.0,13.545834694320375
393.0,16.43530530180711
394.0,11.251620490359494
395.0,9.050821526142258
396.0,13.211314117427683
397.0,19.684732854624762
398.0,10.014869592779593
399.0,7.901160176644281
400.0,11.432790127647584
401.0,22.49904321517673
402.0,9.05742761291355
403.0,13.869007470368356
404.0,9.442066648743477
405.0,8.686180637713736
406.0,12.798943678417588
407.0,12.187245857524944
408.0,8.39288642579608
409.0,10.325656029867886
410.0,12.880797461426411
411.0,5.110722894898087
412.0,21.024152592091152
413.0,5.432243513225004
414.0,9.006260623094546
415.0,9.512738704710605
416.0,15.384632956840726
417.0,11.065562994053138
418.0,15.2104293720222
419.0,8.03102632502285
420.0,10.530783240702212
421.0,9.701392919489013
422.0,11.524117063574703
423.0,11.904529810690635
424.0,16.461646958692068
425.0,7.791616150982511
426.0,10.763974563863625
427.0,16.277267506099033
428.0,8.579584623521843
429.0,10.705625613626784
430.0,15.424068071293306
431.0,11.05509596222135
432.0,9.167848309234804
433.0,11.610193660107225
434.0,13.386309410288632
435.0,12.141248274782463
436.0,12.437900654840291
437.0,8.459794104219874
438.0,11.509840376639923
439.0,11.48121052115509
440.0,15.748700553932684
441.0,6.951717471986649
442.0,12.701221589131466
443.0,9.196379140710567
444.0,8.731448309523294
445.0,7.2352981898325925
446.0,11.008660016801674
447.0,9.398543205024014
448.0,13.041855415230682
449.0,11.228737829630797
450.0,19.685222290594552
451.0,17.284377174219916
452.0,9.258061937435825
453.0,9.831820233980157
454.0,8.823663443562886
455.0,14.214636172615508
456.0,11.097897811971476
457.0,9.507778229682284
458.0,13.662016051132992
459.0,11.747239312030727
460.0,6.9487160504484375
461.0,14.074896035013404
462.0,15.445956977295404
463.0,15.267922249984869
464.0,10.60505883068269
465.0,6.718122312673775
466.0,13.746701235876778
467.0,9.738926415510917
468.0,14.228078866058345
469.0,6.958295009478086
470.0,10.184430186792884
471.0,12.659523467277387
472.0,14.218394805165573
473.0,9.349197588801108
474.0,11.719262712142026
475.0,9.829968508052104
476.0,9.315267362777435
477.0,9.203044486100401
478.0,10.433839593758691
479.0,11.73685469079851
480.0,8.368394077634845
481.0,13.619058640014545
482.0,9.500846758453482
483.0,16.370418723636785
484.0,9.711318239344102
485.0,12.970291934708598
486.0,9.295320171462045
487.0,13.624146546704624
488.0,15.501050880531924
489.0,17.119814176180054
490.0,7.7360602996028875
491.0,13.102617039251836
492.0,7.538113003668553
493.0,8.866190702923012
494.0,8.16864428302176
495.0,14.301043487114992
496.0,9.097881669422485
497.0,9.058776025230268
498.0,13.370627023937194
499.0,7.933944380039579
500.0,9.419211699779076
501.0,10.229215363265874
502.0,8.807360967086812
503.0,10.989422371262249
504.0,7.249885173155352
505.0,9.010734000114274
506.0,10.8663685806221
507.0,7.1407283777466946
508.0,7.299084265884023
509.0,13.977958452658612
510.0,7.898266351287782
511.0,7.775705228384742
512.0,8.860906692708912
513.0,12.691767279464223
514.0,3.358665273886645
515.0,9.848555607274804
516.0,7.7277996672892595
517.0,15.12742238780681
518.0,8.437935973576725
519.0,13.536452889226
520.0,10.827974362899146
521.0,16.095386495312564
522.0,15.191638847761434
523.0,22.375052151356595
524.0,9.68790610436907
525.0,11.992437033296017
526.0,14.065707097282868
527.0,11.415963616429302
528.0,8.783502971782763
529.0,13.943882622362656
530.0,9.984728884950998
531.0,11.477649759567079
532.0,15.624275983738709
533.0,8.988485535445191
534.0,9.068521505384183
535.0,6.58175775480864
536.0,10.300740316407694
537.0,8.16520767812912
538.0,10.831820474542472
539.0,10.367690191748954
540.0,10.150949499646421
541.0,9.455378864936696
542.0,14.1399537819525
543.0,13.817381565544856
544.0,9.390735377643457
545.0,11.44964736113444
546.0,12.140086514628873
547.0,16.90541901150557
548.0,10.702475355339043
549.0,10.63301738427558
550.0,14.73971076432424
551.0,7.838533303780246
552.0,14.5995295514146
553.0,12.941244262273315
554.0,7.853919439144884
555.0,8.69757377902435
556.0,9.095172143094283
557.0,16.511753222072446
558.0,18.829576039652505
559.0,13.444026461664288
560.0,13.341323065488098
561.0,11.1413316506856
562.0,8.08007097431107
563.0,17.30240941370413
564.0,10.190500828622868
565.0,8.17583136933112
566.0,11.622097522854093
567.0,10.664011207991143
568.0,13.242203315748384
569.0,12.395192510929002
570.0,11.170430224969786
571.0,11.827628308772054
572.0,8.227763270739914
573.0,10.83744041681646
574.0,18.822027111332428
575.0,8.001859638407694
576.0,14.043944273074871
577.0,9.493805644609234
578.0,9.223318333627498
579.0,10.17966078771093
580.0,9.42191065466754
581.0,10.548288216515898
582.0,10.665717533142208
583.0,11.004655489071268
584.0,11.924570138967663
585.0,12.77799503044006
586.0,14.353177873502448
587.0,9.611287139760458
588.0,8.70751625629914
589.0,6.276669087481962
590.0,18.008501481394568
591.0,20.451053005335087
592.0,9.90967459836505
593.0,10.717182177696728
594.0,17.101662887289407
595.0,9.00088370313276
596.0,11.351792263797023
597.0,18.91279665567562
598.0,11.24518342717047
599.0,8.917691384466185
600.0,8.492011721942923
601.0,11.679933826992487
602.0,13.367040967232551
603.0,8.76900210121498
604.0,13.367747302105828
605.0,20.64519367731531
606.0,13.329601415880937
607.0,12.927671740764277
608.0,9.413750722118102
609.0,11.929988180259066
610.0,12.706879166629156
611.0,11.076132978935883
612.0,8.020479678726483
613.0,6.590415248433165
614.0,12.465679629236895
615.0,8.95257555023794
616.0,14.305510749860682
617.0,9.428657019827364
618.0,10.214206235056011
619.0,15.253842775124372
620.0,12.023254684807531
621.0,11.664127858368515
622.0,11.050988490620012
623.0,6.907143587910584
624.0,11.348474804315638
625.0,8.924823523121301
626.0,10.121312295527481
627.0,8.560695888118213
628.0,8.213997409071576
629.0,11.55181205429362
630.0,7.648430188057669
631.0,9.122632280366675
632.0,11.511291728019536
633.0,13.47164242407189
634.0,13.179154839409327
635.0,13.237028040374584
636.0,9.824336932731313
637.0,9.277911890824068
638.0,12.714988734844404
639.0,7.045065274686054
640.0,13.999394608279081
641.0,13.459647020704988
642.0,8.706179479837775
643.0,8.447244390212417
644.0,13.676322697939728
645.0,11.680677961981278
646.0,13.729390821436784
647.0,17.292120491058924
648.0,10.794247433830797
649.0,14.507584800695733
650.0,11.500936187920098
651.0,12.187119970889034
652.0,14.389723413885255
653.0,12.782694515968178
654.0,9.883933942301878
655.0,14.422388177411586
656.0,9.485969671557319
657.0,9.653822351887593
658.0,11.437157639703093
659.0,11.408727837372812
660.0,10.349871883096542
661.0,8.53120219884615
662.0,9.233301951571681
663.0,16.920915617302768
664.0,7.6902938121102284
665.0,14.095229147386757
666.0,9.251374678609954
667.0,8.576351916965846
668.0,8.969579559010306
669.0,10.72183740892111
670.0,12.743000040266462
671.0,12.935676735518609
672.0,9.969148848909718
673.0,9.631854390913649
674.0,11.005557182379292
675.0,12.099791149377847
676.0,12.068791611827125
677.0,10.289796361970678
678.0,15.964801913165443
679.0,9.743362943833349
680.0,14.102861288887585
681.0,10.957957358217557
682.0,7.467110662066509
683.0,6.387448158732096
684.0,11.161048391296845
685.0,6.571230330203808
686.0,9.065357051342321
687.0,15.21657773876816
688.0,8.869809255396817
689.0,8.33489708042355
690.0,15.968583419426789
691.0,15.01116514706565
692.0,8.245315861866853
693.0,11.455559725311948
694.0,14.700445248049073
695.0,11.044027925752061
696.0,9.471985778346525
697.0,11.979857920704331
698.0,9.219547012610523
699.0,6.887167914806318
700.0,12.386381610231137
701.0,12.645404743516053
702.0,13.153287868676017
703.0,10.756602121172406
704.0,10.31378485627753
705.0,8.174051148634954
706.0,15.104831200536795
707.0,13.611200101574287
708.0,11.343674712343056
709.0,8.470432840506756
710.0,12.253106960637284
711.0,16.764405303500435
712.0,20.060651608236572
713.0,12.276851936030466
714.0,16.1878331192274
715.0,12.035898429707867
716.0,20.363114416038147
717.0,14.286140673330962
718.0,12.301283548854503
719.0,10.980156238002648
720.0,16.9665607256527
721.0,9.92101110169615
722.0,11.066005297628859
723.0,12.318766340732537
724.0,17.070424674338724
725.0,14.671318547817535
726.0,10.935280040507923
727.0,9.30757060445938
728.0,11.59624023080506
729.0,16.03125639398732
730.0,5.9808944764754255
731.0,12.539530620883182
732.0,17.333012391406506
733.0,12.14182863849967
734.0,13.366961290060486
735.0,8.66148044697926
736.0,8.852096712994632
737.0,19.54603538686223
738.0,11.533255355208166
739.0,8.536497666309904
740.0,9.484531464542256
741.0,9.752012247061424
742.0,14.639336954491569
743.0,11.51068916110065
744.0,12.811584484248781
745.0,10.673703092739927
746.0,9.189517345649044
747.0,18.182572043071975
748.0,7.978667261951051
749.0,16.355619961321977
750.0,9.668264485838346
751.0,18.181129063703725
752.0,12.586169481452085
753.0,6.954374799425829
754.0,10.326101604176294
755.0,11.694411851516827
756.0,9.655092368238282
757.0,10.80610922857053
758.0,9.930360036898813
759.0,8.964010127861371
760.0,8.062609326600924
761.0,13.223704765137128
762.0,14.155427968189805
763.0,10.378623069676191
764.0,11.202098566122027
765.0,14.756443242350644
766.0,11.753468650730584
767.0,9.976757222587464
768.0,11.179022760291685
769.0,12.937723926296075
770.0,11.21073271913545
771.0,11.875273833859259
772.0,16.604625803723497
773.0,9.211723534547536
