iter,TSGMMcueMC
1.0,18.32601985257424
2.0,20.525785388033015
3.0,17.316260838593383
4.0,11.63793187455444
5.0,11.137606030956414
6.0,17.30513120336655
7.0,15.080941990833692
8.0,14.868133381386642
9.0,10.177132365386981
10.0,10.848373689959404
11.0,22.159878015204534
12.0,19.488908491455977
13.0,15.040310945681426
14.0,20.669041487111386
15.0,17.20499426930246
16.0,12.537604604954375
17.0,19.899793724098732
18.0,22.30084061668927
19.0,16.69014722941452
20.0,13.466085752525665
21.0,21.908873159798873
22.0,21.07665366865264
23.0,14.194508926774477
24.0,24.157512900094467
25.0,15.374305008899563
26.0,13.389662833625994
27.0,12.861646530478222
28.0,13.970046842556245
29.0,13.64071579614991
30.0,18.33668784921857
31.0,18.225098178601577
32.0,13.550636168813702
33.0,15.01211972994961
34.0,11.772378847611751
35.0,14.457568186703844
36.0,16.328625608805527
37.0,16.29273464811872
38.0,12.66689192348742
39.0,16.697848030480486
40.0,19.417240506045893
41.0,14.862734357645081
42.0,19.431517072637938
43.0,15.109701766723788
44.0,14.967713794754053
45.0,18.321020194058505
46.0,14.464147736470746
47.0,17.218788859504382
48.0,13.010428153371395
49.0,20.06539825431822
50.0,9.9207632263223
51.0,14.042272532970506
52.0,13.416381774122119
53.0,17.045884663577077
54.0,19.861899348852507
55.0,10.654058181076671
56.0,11.822496412215038
57.0,16.40301234029611
58.0,7.149628829870781
59.0,14.172001777096215
60.0,16.999009074666173
61.0,14.022834720199011
62.0,14.863516945994062
63.0,21.933346555445247
64.0,16.384201253188106
65.0,17.270095181899375
66.0,15.84526583698655
67.0,16.609305540417857
68.0,14.447518307578013
69.0,17.996956757741803
70.0,13.97672521197777
71.0,18.572388567443753
72.0,15.238948753673752
73.0,21.142125833251065
74.0,17.911893858647762
75.0,11.069172216977748
76.0,17.213673432808093
77.0,14.106977085059905
78.0,12.283534594600855
79.0,10.713384851201562
80.0,16.560569224202286
81.0,9.2036427300742
82.0,21.04894592446262
83.0,20.77716340035405
84.0,19.36979172003686
85.0,15.190509632667984
86.0,9.698712774796101
87.0,19.243194743765514
88.0,22.229488338708624
89.0,19.123489219744307
90.0,15.170207760408765
91.0,12.043552042210324
92.0,17.258424686387354
93.0,14.951246762569948
94.0,19.098725566689424
95.0,18.36027966805907
96.0,12.426285824311256
97.0,18.996948573713222
98.0,19.91723810638506
99.0,13.84222754097341
100.0,13.453298402307402
101.0,17.232186678236122
102.0,18.150742695692283
103.0,18.47560348776762
104.0,17.556165732094353
105.0,13.66748649966145
106.0,21.832822081197353
107.0,11.316474397391726
108.0,14.416445220038153
109.0,18.115178608073183
110.0,22.365747805699705
111.0,19.198101393423002
112.0,12.165965230143806
113.0,16.335562739708628
114.0,15.010216064106883
115.0,20.406087293449332
116.0,13.931216105757958
117.0,21.97656230799386
118.0,19.07622399989083
119.0,15.350184117845288
120.0,13.340678382584237
121.0,11.724584697993503
122.0,15.032955502294794
123.0,17.09007879531787
124.0,7.697038098980985
125.0,18.26083000115906
126.0,17.84895910718593
127.0,18.972484385353365
128.0,11.130981545051256
129.0,13.844563670587501
130.0,15.440413458006631
131.0,18.05483909015787
132.0,20.783960164688114
133.0,21.50495600157126
134.0,13.133922191036069
135.0,14.809074788481848
136.0,16.007882172753426
137.0,18.132363158883894
138.0,14.495574924681941
139.0,14.677997719280397
140.0,15.734251495541312
141.0,19.177557395397233
142.0,12.036973165928313
143.0,21.958607563930588
144.0,13.021500643421147
145.0,15.317258977420895
146.0,17.8303641279035
147.0,11.368221264915517
148.0,7.953658500944317
149.0,15.8544785810194
150.0,21.878784192430903
151.0,12.347475680538773
152.0,21.388705359051997
153.0,12.513850700866193
154.0,15.705186720896679
155.0,20.183843591371865
156.0,16.113832880093334
157.0,10.37036107738671
158.0,15.649508002942037
159.0,20.095228897086653
160.0,15.03946991588432
161.0,13.962573502306505
162.0,10.000030661859604
163.0,15.473829190902556
164.0,17.988080447385872
165.0,13.809823593690812
166.0,20.654746439752948
167.0,17.71406137738342
168.0,17.038377406886042
169.0,18.682329202742963
170.0,14.72944174902624
171.0,18.903705699669462
172.0,19.607684960987285
173.0,12.836161641407186
174.0,10.344245158833571
175.0,14.668292737819142
176.0,14.098234945502844
177.0,14.211938184966277
178.0,14.966110788594694
179.0,9.552234644537384
180.0,12.941889973306866
181.0,17.162158025774403
182.0,21.342549931065996
183.0,15.455687122713625
184.0,18.48790519546585
185.0,23.664732340852126
186.0,15.747897843305655
187.0,13.370690928815586
188.0,9.160566476133981
189.0,17.88803605148482
190.0,16.281819476465902
191.0,16.28871419894654
192.0,14.987183263860457
193.0,14.182145349612666
194.0,15.443395594501593
195.0,18.485553837074285
196.0,13.371695599883184
197.0,15.36991977975025
198.0,18.477479111370958
199.0,20.599334832101324
200.0,17.977036258740437
201.0,18.648385231460523
202.0,11.586399438837885
203.0,18.989572838782465
204.0,15.222803148288214
205.0,16.477470222079226
206.0,10.359869400588673
207.0,17.471862142484916
208.0,11.926559982120697
209.0,18.214689619573946
210.0,21.72331272410766
211.0,13.258970769241095
212.0,19.868889394385356
213.0,13.377656071121011
214.0,13.379529382300309
215.0,14.805779975161549
216.0,15.819325266551868
217.0,15.767776809232165
218.0,21.16007395238906
219.0,14.525620323443263
220.0,6.958206697620765
221.0,16.169973938302828
222.0,13.298878973754304
223.0,14.347659763811384
224.0,12.760867633580972
225.0,16.17743737502216
226.0,12.198684323296304
227.0,17.439489419287696
228.0,14.08465040682109
229.0,12.64201976050447
230.0,13.2987537209468
231.0,10.772710894817358
232.0,22.062859882805398
233.0,11.776824630806253
234.0,18.244098011617954
235.0,20.823667364473874
236.0,9.942947988407743
237.0,9.869045415452787
238.0,15.34035708109066
239.0,16.915284989500773
240.0,11.831789289897289
241.0,20.46965972422865
242.0,12.536748086943383
243.0,11.32072278041229
244.0,14.936326362377413
245.0,7.684413615896887
246.0,20.361289922942255
247.0,16.697725426448358
248.0,18.3668091340647
249.0,18.697239228416876
250.0,13.536528023802123
251.0,10.554111327818463
252.0,12.592419988683732
253.0,18.554788199239965
254.0,11.86283920661396
255.0,14.034468983162606
256.0,12.908950341560757
257.0,13.980086899032536
258.0,14.975442010159794
259.0,14.734370631525874
260.0,13.401379295402757
261.0,14.393734778268273
262.0,11.539450250639128
263.0,15.911015379114442
264.0,15.169871724418694
265.0,15.865477683271008
266.0,13.555062304584109
267.0,12.845858536037898
268.0,19.1994698081171
269.0,18.85839010474985
