"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68"
0.035641696281514,0.137938840414944,0.0192628455167994,0.121596015549385,0.0247004095364785,0.0245055454763757,0.0368405194601554,0.00969468681034635,0,0.000665656155157499,0,0.00722972470538424,0.00334924100198069,0.00264854550515125,0,0.00721976257016362,0,0,0,0,0,0.0194801598919556,0.0195041346551096,0.0189446731424792,0,0,0,0,0,0.00879338266563925,0,0,0,0.00530315089604808,0.000664375807707371,0.00430471993020409,0,0.0126868830718831,0,0,0.00296960487485751,0.0168829705828095,0,0,0.00144152582661599,0.000650838668115641,0.00222522825714972,0.00773090830873703,0,0,0,0,0.00291965758504407,0.0017737665435178,0.00236157087305416,0.00232268159702309,0,0,0,0,0.0122050338804829,0,0,0.00230437861113421,0.00736798102583362,0.00739593508265209,0.017177612408725,0.00870966569563938
0.0117429984853538,0.00980625251100329,0.0184299707155073,0.0121543087612944,0.00732235296540193,0,0.0322134972629234,0.0050100040219537,0,0,0.00365633307268983,0,0,0,0.000914746694920669,0,0,0,0,0,0,0,0,0,0.0267486783766161,0.000367451834623653,0,0.00112049585155918,0,0.00181947935834794,0.0026836375835747,0.00334723844645231,0,0,0,0,0.0073479476601122,0.00728779072117374,0.0374092385741787,0.00754228121693053,0.000910688983855967,0,0,0.00257015646097729,0.00411284396583002,0.00424245770644422,0.00261190214261445,0.0112555327396725,0,0.00180163885741945,0,0,0,0,0,0,0,0,0,0,0.000642299614284036,0.00393639080754141,0.000573485020786749,0.00052894444857162,0.00275970725056441,0.0132521925701983,0.00187989620460721,0.0230638411563555
0.0118039448132465,0.0111975242507949,0.0117682108141362,0.0193153241819062,0.00879831056080526,0.00558485662737294,0.0170985528248062,0.00606597171384245,0.00269547306505979,0.0016205145596164,0.00121719316911148,0.00437329629151917,0,0,0,0,0,0.00175126626723087,0,0,0,0,0,0,0,0.00263181306646437,0,0,0,0,0,0,0,0,0,0,0.00197773731084537,0.00609245431132397,0.00397864396380843,0.0159597364911183,0,0,0,0.00217920749686234,0.000152862915428741,0.000469970258107262,0.000320999099351684,0.00141093483019377,0,0,0,0,0,0,0,0,0,0,0,0.00233199422309777,0.000415633059582499,0,0.0016600758778626,0.00217787943342885,0.000806785420210341,0.000542763511741419,0.00032507272294755,0.00363054622834953
0.00613559046887628,0.0117810411410739,0.00918558434998768,0.00814610810079885,0,0.00434071031045218,0,0.00239827868099553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242425654565558,0,0,0,0,0,0,0,0,0,0
0.0359800190295315,0.0561545599647203,0.0398177796406556,0.0388615447808125,0.02332595773331,0.0260494484001455,0.00408731474576203,0.0425817180626313,0.00455257228372769,0.00414695411149294,0.000897733569451077,0,0,0,0.00036448356194824,0,0.00991973796106935,0,0,0.00658876809033669,0,0.00250480445977734,0.000693704649867834,0,0.014470221103623,0.00331249857923978,0.0115258313650969,0.00651624232735315,0,0.000390192611458568,0.000763370887208463,0,0,0,0,0,0.0159926161427718,0.0105471770405259,0.0102432450165226,0.0107131115084685,0.000743802455803763,0.0101341328281871,0.0127428716643835,0.0165221193958155,0.00136737197138596,0.00923267690137851,0.0083115462390759,0.00605747358173522,0,0,0.0542882133499722,0,0.00388859922537881,0.000260888656724919,0.00294476108464835,0.00401490411244991,0,0.00119203404378517,0.0011591850329703,0.00118868550652074,0,0.00443374927983601,0.00169916582826335,0.0150204442960414,0.102526901721035,0.0532196321678675,0.0622716424564324,0.00475827327654332
0.0174987451976454,0.0236732680735692,0.00624895724891887,0.0286702992187738,0.0120413130031384,0.0186655519777002,0.0366626003566208,0.0229100917738351,0.00169578127986132,0.00108035420242267,0.00421137276574052,0,0.000630009341332176,0,0.00192855138369286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200350501173712,0.00339994121520046,0,0,0.0100756932896549,0.00433188319048599,0.0103205372228327,0.00550054246959597,0,0,0,0,0,0,0,0.0014471358245104,0,0,0.00166846944100239,0,0,0.00186971462321932,0.00192698439550363,0.00185165712818595,0,0.000224930856915166,0.00360422980945433,0,0,0,0,0,0,0,0,0,0.0219973811105549,0.0292360574393979,0.038411655288557,0.0272592399661644
0.0192953390700076,0.0177801538569863,0.0462958037522288,0.019073197210735,0.0128051095878161,0,0.00640764432426982,0.00776819385761948,0,0,0.00252493173751281,0.000992348318906335,0,0,0.00455269778734555,0,0,0,0,0,0,0,0,0,0.0241730454938915,0.0338888617912598,0.0236775360158532,0.0541734743442722,0,0,0,0,0,0,0,0,0.0183569549869684,0.070725577107251,0,0.0462642789767612,0.00511601536587045,0.00416547808155233,0.00765274618075,0.000611585442638118,0.00538208104793374,0.00514645421615277,0.00446875260108461,0.00496292378551714,0,0,0.00692097001207708,0,0.00159320108577461,0.00087277208877228,0.000870634020582495,0.00170344589718497,0,0,0,0,0,0.00217406112553994,0.025825408075413,0.000775084551347704,0.0414941831160683,0.0480749356757598,0.0313064778058378,0.0197767986096943
0.0338057315505297,0.0245071867460379,0,0.00639533956123242,0.00851655902079219,0.0174894486851853,0.00740495504889072,0,0,0.00405717878438872,0,0,0,0,0,0,0,0,0,0,0,0.0136575443649554,0.0107998492742031,0,0.0101547804465132,0,0,0,0,0,0,0.00960970291221053,0,0,0.0219637579505495,0,0,0,0,0.00934695787113028,0.00942292716914768,0.0159797917928363,0.00663931415234148,0,0.00713476186885054,0.139858927985486,0.0140751735672462,0.00630862209127389,0,0.0399164419177657,0,0.00310893323342605,0.00860024442488802,0.0111189050457605,0,0,0.00241998616849998,0,0.00199643071177716,0.00107157905935594,0,0,0,0,0.0194841486066441,0.068092643472403,0.195795476554276,0.0148386908244549
0.0195922951358073,0.00610607035978619,0.0107341097624134,0.0178213370082451,0.00413850029878546,0,0.00274919629142803,0,0.000448929343201015,0,0,0,0,0,0.000979295658116394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085999811939565,0.00639774148346562,0.0114126015630506,0.010515546860138,0.00119339492851455,0,0.00207727637113279,0,0,0,0,0,0.0015052956519827,0.000449708115703346,0,0.00123409580867924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000585133597900301,0,0,0
0.0143182190705699,0.00953456385991544,0.00677034238774266,0.00619133578245378,0.00913565291736169,0.0043899279906422,0.0013950396304475,0.0140581075911599,0,0.000429594106446064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150922074263735,0,0,0,0,0.00024579470601454,0.00085934841407273,0,0,0,0,0.00628120448764268,0,0.00324184019834324,0.00586539948072578,0.00158572857680638,0,0.00200784222606431,0.00194185505149471,0.00041501371802333,0.000348050769249205,0.00616898711239962,0.000358855475560237,0,0,0,0,0.000587811906114164,0.000270517912438687,0,0,0,0,0,0,0,0.00303657635071654,0.00267585344149331,0.00981811052414415,0.00606914313299381,0.00586306760934884,0.00143781544425342,0.0015251056161568
