x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
299.13659166099404,-1.0936989498776464,0.06328489402815274,1.3482090868875265,-0.5919178470031142,-0.7999847699915489,-0.1853388617614492,-1.5943327323553735,-0.4622468008999873,0.23541066022569562,-1.4311039655676738,1.3226389370425302,1.7974978996610775,0.32030315992414315,-0.4479259159665394,-1.5159007857345705,1.0049216301199992,-0.6914596189951798,-0.9884688572673043,1.1225326316565507,1.3123479912687723,-0.3578467990212294,-1.2024098369054799,-0.03940951663447691,1.1485800443765113,-0.590472709854486,-1.310726441428886,2.091591613476548,1.0233589118242792,-1.4774598898022786,1.099916566591858,0.3186828846315675,0.31006573324979997,-0.5917760866241286,2.5265360109644734,-0.10670951043912529,-0.7021225824831576,0.548519513815123,0.738824023696836,0.8378594112727462,-0.48542821638843814,0.6025432610994853,1.0362435477956804,2.4508050486415516,-0.6414229650272908,-0.6000161258869118,0.35511784065136537,-0.7786861447386899,0.058241769200844444,-0.17028816015451248,-0.825064834095317,-1.2784489561567505,-3.0508684229672807,-1.128388561416571,-0.4665423330834282,1.4056193507913355,0.3383156168793102,0.5152435897454595,-0.20772607448628147,-1.153459323667393,2.4830143877788973,0.7259094882937069,0.685865067753438,-0.2119408338632817,0.9886394495487115,1.7117287262205423,-0.35439998848463133,-0.946820793937886,0.6551499896830038,-0.6404285628739262,-1.1664109807003924,-0.9972336627956312,-1.1564674819085792,-0.9366921660529878,0.5777190240594141,0.5159298139039522,-0.6861392341156977,-1.02536760136804,1.2835508723369755,0.17582256287551368,-0.8817743940509407,0.46440780652667524,-0.10973039918252835,-0.6152567162772,-1.0078165243943025,0.24606497402538371,0.6872060579299049,0.9846804224344606,-0.7715284352810681,0.33046874098883233,0.5824902446769227,0.06087357798355083,-0.5668426616700227,0.32879388555218203,0.5962786648117042,-0.02959941940770591,-0.15716175841916002,-0.2415914500352918,-0.4492148301071518,-0.6318445022257115,-0.39160894383819944,0.7845655184899147,0.5025428614997457,-0.675852676662515,0.05118938148685829,0.46444354118258474,1.1962482148983162,1.2645182581519792,-0.5596241062815726,1.8140843676563307,-0.0008360580357313332,0.3194456455952228,1.3719624379627071,-0.050115612647253956,-0.04562721095454695,-2.569569408106883,0.05141075535838154,1.4522988964139292,-0.6971294618748849,-0.7427174532754489,-0.05855457888022642,-0.269285248858352,0.6957872070672014,-0.20771023826040638,0.9375413623775318,0.6789446390725111,-1.1084962741601596,-0.6632631881319038,0.2824863148453468,-0.00414586948615956,-0.4665064105793548,1.2473930279209087,-0.036749478841473546,1.171697111705981,1.4003326473835747,-1.9943983688406963,-0.6132994043238653,0.29155720687573683,-0.9300210190083547,5.976065817559533,-0.7417748215006211,0.010566266962109657,-0.6208159482343724,-0.27536963084859645,-0.9562437218276802,0.07067740138747905,1.5263136112812141,0.5631933789904686,-1.0528184935409453,0.2603351456795748,-0.7226858599798286
