x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
301.6542581161448,-1.2935621994982147,0.06417252042834982,1.5086766848445239,-0.6406142173834124,-0.7376629417982309,-0.18501335298135016,-1.4148911058030613,-0.4248024438232324,0.2350589513325119,-1.7554818732270003,1.7415189441841792,2.000323851526628,0.30665916375530433,-0.4669555478560469,-1.7398093500570717,1.0994000322560107,-0.7888155986268929,-1.011964006362423,1.0919857289877335,1.5041800423888876,-0.35820735898447187,-1.6946231119564517,-0.03872475697143047,1.0505917511263798,-0.5555184414601919,-1.4744430624425995,1.841293455447347,1.0232353490970365,-1.3525065091222956,2.0971470029210386,0.3332729249355264,0.31304706331070264,-0.61982616894977,3.8111245527190416,-0.11422437532246982,-0.704253185810107,0.5385343751283301,0.8513270888129262,0.8328685427745834,-0.5123089563066403,0.6386067805484048,1.0952439043453843,2.3120952826840324,-0.680511387364648,-0.6052238508433153,0.36322812679936445,-0.7854231634642262,0.058896847308805234,-0.17039988213887883,-0.881015340028203,-1.211237264709956,-3.110409143052992,-1.048939496319505,-0.4661788926743302,1.3602972024022026,0.3460620006147954,0.5229263730469859,-0.21706248180618753,-1.145267825123025,2.2968557474988045,0.8453816756073417,0.7859348026768845,-0.21258879127630667,0.9003335908621514,1.7812247955303222,-0.3425427018564773,-0.9582610995939459,0.669792234197999,-0.7551275936626294,-1.1362249249871605,-0.939456558555285,-1.167805627320928,-0.9207133334161943,0.5588952453726317,0.4874870400777997,-0.6699417633602242,-1.0825101309068086,1.299522322526795,0.1747795959481094,-0.7773201632001676,0.4853295526792945,-0.11164451348569014,-0.5953159728193868,-1.0434065699901096,0.2291923312500193,0.7141149949187772,0.9111071355781862,-0.7247439308161077,0.3218239992297385,0.6171537010888226,0.060022037068865844,-0.5722479442143971,0.33103649021506004,0.6663670209862017,-0.02901054379271013,-0.18966734166477303,-0.24188659937303786,-0.41197328159442076,-0.7333041955624594,-0.3879921397448953,0.7500066267209626,0.48940047272782994,-0.6905163007310879,0.04941043276550932,0.5062626900438434,1.2762527471866663,1.1282893026124254,-0.5513601485419111,1.6301256436260285,-0.0008278900238904882,0.326212368933783,1.4147581171207193,-0.04843501042314879,-0.047515900730967786,-2.7748671195172845,0.05119670365618489,1.5342327424786673,-0.7079853071308875,-0.8327315750500259,-0.060225032026758836,-0.2712410796205138,0.7072090322369973,-0.20187466957793174,0.9650063409368337,0.6950278903014366,-1.0999183636819456,-0.6729969973856547,0.2810241645671983,-0.0036882495225365407,-0.4634772142734964,1.2639535871923329,-0.03692117387843216,1.1394598345327336,1.5358005594547857,-1.8876885287861298,-0.6194206367424777,0.29268517668613253,-0.8992503466661905,1.4877828522972965,-0.7914745795724143,0.010042748352319608,-0.6174258047173413,-0.28975394956682615,-1.0118969426696707,0.0782764703430674,1.4193385314919396,0.5443518720227313,-1.0264088133057525,0.2587504697280331,-0.7596666364413763
