x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
306.88172371491777,-1.0348447646887768,0.06318277388018699,1.397849769570849,-0.6153943357400327,-0.76260356043175,-0.18113136438176577,-1.5323844187255093,-0.421461200143203,0.23110016524021312,-1.7812988663519371,1.4212455862496371,1.9131828596329412,0.31907301273541533,-0.47198361364558356,-1.901290163741182,1.0508639797731822,-0.7593865135387939,-0.9269565302681586,1.2612770985994808,1.4098337049230287,-0.37302515408274173,-1.4517757811765255,-0.0380203103005407,1.0485972576093356,-0.625267912975758,-1.476390558892117,1.619203227063622,1.0357283155708763,-1.4097650718217076,1.6115146576428359,0.327263270613099,0.31220575049018306,-0.6121279385433351,1.6514529661896804,-0.09973950885517957,-0.6984337390555805,0.5535018762363607,0.8623026250433458,0.8184664528120127,-0.49456001087142376,0.651319473009053,1.1263158819682642,2.5674782890722594,-0.6487250124690096,-0.6246395728904821,0.3604583026206707,-0.8016642839743214,0.0632762641414286,-0.1764934740507153,-0.8535710694975792,-1.2640118983180462,-2.8286633095045284,-1.0663717686532486,-0.4546118363252948,1.4501997383315102,0.3276831455192987,0.5227334400622077,-0.2077046816838947,-1.1413980940955826,2.2366801038173905,0.8252327370405391,0.7738435829114173,-0.2048723004369791,1.0611033477170955,1.8195446858505007,-0.3450139307099077,-0.9982406953169453,0.689727912076494,-0.7474693626553598,-1.210942081150734,-0.8712439777350274,-1.2763303359532385,-0.9309968616663772,0.558527243790263,0.5159559600664567,-0.6862337675838428,-1.072614449476261,1.3638826174929688,0.1744132770260788,-0.7722945795177705,0.49475905584794355,-0.11195935210164912,-0.6295803696242394,-1.0550409111885062,0.24020324817532773,0.679590162498301,0.8571040348406922,-0.8267046743122156,0.32638357233570126,0.6029708554133254,0.06286802261196958,-0.577701699459134,0.33228433694106124,0.6719557533923106,-0.02964231064638366,-0.19134166244280895,-0.24770898703491348,-0.44548694422818735,-0.6914953596156835,-0.3880589862720365,0.7124173007968364,0.4769627469132967,-0.7150147524556488,0.051413503388670144,0.48263985002693827,1.2323209030523297,1.1238832380575363,-0.5372239875089669,1.5033948442209493,-0.0008454553910864462,0.33191977336322026,1.3572042269442641,-0.046819333600124996,-0.04629154404023715,-2.7801427157012353,0.05207250311149807,1.5792031293704842,-0.698378649211559,-0.7868196373859437,-0.06269880746478498,-0.2786805020315648,0.7625434116618202,-0.1973402170294277,0.9997727989631275,0.6702557322023985,-1.0878835260794977,-0.6596819706249414,0.28268167199976657,-0.0037562753995380375,-0.47161224763971316,1.1731295762149783,-0.037473102060077,1.167554686711034,1.390355161973535,-1.8418181777001021,-0.6255693353496228,0.2686400402212702,-0.922393116544249,3.9109422028839282,-0.7592436029126095,0.010163127508125714,-0.6169544758101436,-0.2878062226489258,-1.0025002674084385,0.07731442186474562,1.2437316430555043,0.5751761320740624,-1.0326451591853618,0.25910441441957205,-0.7254308295443326
