subject,ok,price_ratio50,true_spend,af_min,af_max,af_width,dist_to_band,covered,nar_spend,nar_abs_err,nar_in_band,outside
540,1,1.5914110429447854,31.05,42.44,66.24,23.799999999999997,11.389999999999997,0,29.23,1.8200000000000003,0,1
541,1,8.607462686567164,0.0,0.0,2.14,2.14,0.0,1,76.28,76.28,0,0
542,1,1.247211518961671,35.98,20.8,45.15,24.349999999999998,0.0,1,33.29,2.6899999999999977,1,0
543,1,5.205419839778459,45.25,70.64,72.4,1.7600000000000051,25.39,0,11.11,34.14,0,1
601,1,1.7202976876052094,33.86,37.85,46.31,8.46,3.990000000000002,0,24.02,9.84,0,1
602,1,1.4608147837043262,33.33,28.53,37.47,8.939999999999998,0.0,1,42.52,9.190000000000005,0,0
603,1,1.181203398647477,38.87,15.04,39.88,24.840000000000003,0.0,1,28.79,10.079999999999998,1,0
604,1,1.3755221109858782,38.01,39.08,42.99,3.9100000000000037,1.0700000000000003,0,31.01,6.9999999999999964,0,1
605,1,6.738723913531304,1.34,27.74,27.74,0.0,26.4,0,18.65,17.31,0,1
606,1,1.034518396031418,39.48,28.72,39.8,11.079999999999998,0.0,1,32.63,6.849999999999994,1,0
607,1,2.5214628635978538,23.09,31.06,32.06,1.0000000000000036,7.969999999999999,0,24.41,1.3200000000000003,0,1
608,1,1.8213259245066105,0.0,6.51,11.22,4.710000000000001,6.51,0,46.21,46.21,0,1
609,1,1.6554563698013978,23.12,19.81,35.33,15.52,0.0,1,23.99,0.8699999999999974,1,0
610,1,1.9119015047879617,29.98,0.0,0.0,0.0,29.98,0,46.21,16.23,0,1
611,1,2.9582976736948567,0.38,0.0,28.51,28.51,0.0,1,55.81,55.43,0,0
612,1,2.1157932263814616,14.04,27.42,29.15,1.7299999999999969,13.380000000000003,0,26.43,12.39,0,1
613,1,1.7874093605800923,2.17,21.68,37.71,16.03,19.509999999999998,0,50.26,48.089999999999996,0,1
614,1,3.029902557856273,98.03,46.94,46.94,0.0,51.09,0,29.95,68.08,0,1
615,1,2.1862112387848263,28.7,10.99,24.59,13.6,4.109999999999999,0,27.01,1.6899999999999977,0,1
616,1,1.5826006806579693,42.86,33.91,50.36,16.450000000000003,0.0,1,50.27,7.410000000000004,1,0
617,1,6.263233054074639,51.07,78.56,83.04,4.480000000000004,27.490000000000002,0,16.45,34.620000000000005,0,1
618,1,3.29626201495194,21.63,25.04,40.01,14.969999999999999,3.41,0,16.95,4.68,0,1
619,1,3.400029919964096,31.02,38.81,38.81,0.0,7.790000000000003,0,18.15,12.870000000000001,0,1
620,1,1.1997232073350057,0.14,4.99,35.36,30.369999999999997,4.8500000000000005,0,34.9,34.76,1,1
621,1,9.49462984273111,51.93,100.0,100.0,0.0,48.07,0,8.36,43.57,0,1
622,1,4.0,28.17,54.69,70.09,15.400000000000006,26.519999999999996,0,8.94,19.230000000000004,0,1
623,1,2.8289495869162034,34.07,1.12,9.47,8.350000000000001,24.6,0,33.56,0.509999999999998,0,1
624,1,1.6982905217936097,46.3,31.81,40.46,8.650000000000002,5.839999999999996,0,45.93,0.36999999999999744,0,1
625,1,1.8685968819599108,29.58,15.38,15.39,0.009999999999999787,14.189999999999998,0,30.95,1.370000000000001,0,1
626,1,1.1039570102589153,32.96,46.04,60.7,14.660000000000004,13.079999999999998,0,39.52,6.560000000000002,0,1
627,1,2.4884437596302007,94.63,28.82,28.82,0.0,65.81,0,26.59,68.03999999999999,0,1
628,1,1.7326480665687714,26.69,32.67,32.67,0.0,5.98,0,30.32,3.629999999999999,0,1
629,1,1.670089649551752,0.96,45.42,45.42,0.0,44.46,0,22.79,21.83,0,1
630,1,2.1167990425416168,47.61,1.58,1.58,0.0,46.03,0,20.08,27.53,0,1
